"Device ID",longitude,latitude,battery,pm10,pm2.5,timeDate
10002,23.3434,23.232,34,129,115,16:43:8T27:12:17
10002,23.3434,23.232,34,132,119,16:43:46T27:12:17
10002,23.3434,23.232,34,133,123,16:44:24T27:12:17
10002,23.3434,23.232,34,133,120,16:45:2T27:12:17
10002,23.3434,23.232,34,131,120,16:45:40T27:12:17
10002,23.3434,23.232,34,136,119,16:46:17T27:12:17
10002,23.3434,23.232,34,133,119,16:46:55T27:12:17
10002,23.3434,23.232,34,135,121,16:47:33T27:12:17
10002,23.3434,23.232,34,132,119,16:48:11T27:12:17
10002,23.3434,23.232,34,136,122,16:50:58T27:12:17
10002,23.3434,23.232,34,138,123,16:51:28T27:12:17
10002,23.3434,23.232,34,139,121,16:52:6T27:12:17
10002,23.3434,23.232,34,140,125,16:52:44T27:12:17
10002,23.3434,23.232,34,137,124,16:53:22T27:12:17
10002,23.3434,23.232,34,132,123,16:54:0T27:12:17
10002,23.3434,23.232,34,134,121,16:54:38T27:12:17
10002,23.3434,23.232,34,133,120,16:55:16T27:12:17
10002,23.3434,23.232,34,133,120,16:55:54T27:12:17
10002,23.3434,23.232,34,132,119,16:56:32T27:12:17
10002,23.3434,23.232,34,141,123,16:57:10T27:12:17
10002,23.3434,23.232,34,131,116,16:57:48T27:12:17
10002,23.3434,23.232,34,124,113,16:58:26T27:12:17
10002,23.3434,23.232,34,122,111,16:59:32T27:12:17
10002,23.3434,23.232,34,120,107,17:0:11T27:12:17
10002,23.3434,23.232,34,113,104,17:0:49T27:12:17
10002,23.3434,23.232,34,118,105,17:1:28T27:12:17
10002,23.3434,23.232,34,120,108,17:2:6T27:12:17
10002,23.3434,23.232,34,116,103,17:2:44T27:12:17
10002,23.3434,23.232,34,116,102,17:3:22T27:12:17
10002,23.3434,23.232,34,106,98,17:4:0T27:12:17
10002,23.3434,23.232,34,103,96,17:4:38T27:12:17
10002,23.3434,23.232,34,108,97,17:5:16T27:12:17
10002,23.3434,23.232,34,110,100,17:5:54T27:12:17
10002,23.3434,23.232,34,109,99,17:6:32T27:12:17
10002,23.3434,23.232,34,109,99,17:7:10T27:12:17
10002,23.3434,23.232,34,111,99,17:7:48T27:12:17
10002,23.3434,23.232,34,109,98,17:8:26T27:12:17
10002,23.3434,23.232,34,99,91,17:9:4T27:12:17
10002,23.3434,23.232,34,104,91,17:9:42T27:12:17
10002,23.3434,23.232,34,108,94,17:10:21T27:12:17
10002,23.3434,23.232,34,104,94,17:10:59T27:12:17
10002,23.3434,23.232,34,104,97,17:11:37T27:12:17
10002,23.3434,23.232,34,103,93,17:12:15T27:12:17
10002,23.3434,23.232,34,112,94,17:12:53T27:12:17
10002,23.3434,23.232,34,109,95,17:13:32T27:12:17
10002,23.3434,23.232,34,102,92,17:14:10T27:12:17
10002,23.3434,23.232,34,100,90,17:14:48T27:12:17
10002,23.3434,23.232,34,99,91,17:15:25T27:12:17
10002,23.3434,23.232,34,104,94,17:16:3T27:12:17
10002,23.3434,23.232,34,104,94,17:16:54T27:12:17
10002,23.3434,23.232,34,97,89,17:17:24T27:12:17
10002,23.3434,23.232,34,96,90,17:18:1T27:12:17
10002,23.3434,23.232,34,97,87,17:18:39T27:12:17
10002,23.3434,23.232,34,101,87,17:19:17T27:12:17
10002,23.3434,23.232,34,108,95,17:19:55T27:12:17
10002,23.3434,23.232,34,100,89,17:20:33T27:12:17
10002,23.3434,23.232,34,96,84,17:21:12T27:12:17
10002,23.3434,23.232,34,94,83,17:21:50T27:12:17
10002,23.3434,23.232,34,90,81,17:22:27T27:12:17
10002,23.3434,23.232,34,97,86,17:23:5T27:12:17
10002,23.3434,23.232,34,100,89,17:23:43T27:12:17
10002,23.3434,23.232,34,96,84,17:24:21T27:12:17
10002,23.3434,23.232,34,96,84,17:24:59T27:12:17
10002,23.3434,23.232,34,90,79,17:25:29T27:12:17
10002,23.3434,23.232,34,91,82,17:26:7T27:12:17
10002,23.3434,23.232,34,91,84,17:26:45T27:12:17
10002,23.3434,23.232,34,90,80,17:27:23T27:12:17
10002,23.3434,23.232,34,87,79,17:28:29T27:12:17
10002,23.3434,23.232,34,90,82,17:29:38T27:12:17
10002,23.3434,23.232,34,89,81,17:30:18T27:12:17
10002,23.3434,23.232,34,86,79,17:30:56T27:12:17
10002,23.3434,23.232,34,88,79,17:31:33T27:12:17
10002,23.3434,23.232,34,88,77,17:32:11T27:12:17
10002,23.3434,23.232,34,86,77,17:32:50T27:12:17
10002,23.3434,23.232,34,90,81,17:33:28T27:12:17
10002,23.3434,23.232,34,84,77,17:34:6T27:12:17
10002,23.3434,23.232,34,88,77,17:34:44T27:12:17
10002,23.3434,23.232,34,87,78,17:35:21T27:12:17
10002,23.3434,23.232,34,83,75,17:36:0T27:12:17
10002,23.3434,23.232,34,84,75,17:36:38T27:12:17
10002,23.3434,23.232,34,85,78,17:37:16T27:12:17
10002,23.3434,23.232,34,86,79,17:37:54T27:12:17
10002,23.3434,23.232,34,89,78,17:38:32T27:12:17
10002,23.3434,23.232,34,84,77,17:39:10T27:12:17
10002,23.3434,23.232,34,81,72,17:39:48T27:12:17
10002,23.3434,23.232,34,77,70,17:40:26T27:12:17
10002,23.3434,23.232,34,76,70,17:41:4T27:12:17
10002,23.3434,23.232,34,77,70,17:41:42T27:12:17
10002,23.3434,23.232,34,80,72,17:42:20T27:12:17
10002,23.3434,23.232,34,77,70,17:42:58T27:12:17
10002,23.3434,23.232,34,74,67,17:43:36T27:12:17
10002,23.3434,23.232,34,73,66,17:44:14T27:12:17
10002,23.3434,23.232,34,72,63,17:44:52T27:12:17
10002,23.3434,23.232,34,76,68,17:45:30T27:12:17
10002,23.3434,23.232,34,75,67,17:46:8T27:12:17
10002,23.3434,23.232,34,75,65,17:46:46T27:12:17
10002,23.3434,23.232,34,76,68,17:47:24T27:12:17
10002,23.3434,23.232,34,75,67,17:48:1T27:12:17
10002,23.3434,23.232,34,77,69,17:48:39T27:12:17
10002,23.3434,23.232,34,76,68,17:49:17T27:12:17
10002,23.3434,23.232,34,75,67,17:49:55T27:12:17
10002,23.3434,23.232,34,78,70,17:50:32T27:12:17
10002,23.3434,23.232,34,74,68,17:51:10T27:12:17
10002,23.3434,23.232,34,72,67,17:51:48T27:12:17
10002,23.3434,23.232,34,78,72,17:52:26T27:12:17
10002,23.3434,23.232,34,81,71,17:53:4T27:12:17
10002,23.3434,23.232,34,78,70,17:54:9T27:12:17
10002,23.3434,23.232,34,74,67,17:54:49T27:12:17
10002,23.3434,23.232,34,78,68,17:55:27T27:12:17
10002,23.3434,23.232,34,79,69,17:56:4T27:12:17
10002,23.3434,23.232,34,79,70,17:56:43T27:12:17
10002,23.3434,23.232,34,73,69,17:57:41T27:12:17
10002,23.3434,23.232,34,81,72,17:58:19T27:12:17
10002,23.3434,23.232,34,74,68,17:58:57T27:12:17
10002,23.3434,23.232,34,74,67,17:59:35T27:12:17
10002,23.3434,23.232,34,73,66,18:0:14T27:12:17
10002,23.3434,23.232,34,73,65,18:0:51T27:12:17
10002,23.3434,23.232,34,73,65,18:1:29T27:12:17
10002,23.3434,23.232,34,73,63,18:2:7T27:12:17
10002,23.3434,23.232,34,70,63,18:2:45T27:12:17
10002,23.3434,23.232,34,70,63,18:3:23T27:12:17
10002,23.3434,23.232,34,66,61,18:4:1T27:12:17
10002,23.3434,23.232,34,68,63,18:4:39T27:12:17
10002,23.3434,23.232,34,69,64,18:5:17T27:12:17
10002,23.3434,23.232,34,71,64,18:5:55T27:12:17
10002,23.3434,23.232,34,71,64,18:6:33T27:12:17
10002,23.3434,23.232,34,68,62,18:7:11T27:12:17
10002,23.3434,23.232,34,71,62,18:7:49T27:12:17
10002,23.3434,23.232,34,69,64,18:8:27T27:12:17
10002,23.3434,23.232,34,70,65,18:9:5T27:12:17
10002,23.3434,23.232,34,71,66,18:9:43T27:12:17
10002,23.3434,23.232,34,70,63,18:10:21T27:12:17
10002,23.3434,23.232,34,70,61,18:10:59T27:12:17
10002,23.3434,23.232,34,70,63,18:11:37T27:12:17
10002,23.3434,23.232,34,70,64,18:12:15T27:12:17
10002,23.3434,23.232,34,73,66,18:12:53T27:12:17
10002,23.3434,23.232,34,70,64,18:13:31T27:12:17
10002,23.3434,23.232,34,73,64,18:14:9T27:12:17
