"Device ID",longitude,latitude,battery,pm10,pm2.5,timeDate
10001,23.3434,23.232,34,75,68,14:12:8T27:12:17
10001,23.3434,23.232,34,31,31,17:49:53T21:12:17
10001,23.3434,23.232,34,25,24,17:50:29T21:12:17
10001,23.3434,23.232,34,25,23,17:51:5T21:12:17
10001,23.3434,23.232,34,26,24,17:51:41T21:12:17
10001,23.3434,23.232,34,28,24,17:52:17T21:12:17
10001,23.3434,23.232,34,27,24,17:52:53T21:12:17
10001,23.3434,23.232,34,28,27,18:9:23T21:12:17
10001,23.3434,23.232,34,23,22,18:10:1T21:12:17
10001,23.3434,23.232,34,22,22,18:10:39T21:12:17
10001,23.3434,23.232,34,23,22,18:11:17T21:12:17
10001,23.3434,23.232,34,21,20,18:11:55T21:12:17
10001,23.3434,23.232,34,21,20,18:12:32T21:12:17
10001,23.3434,23.232,34,28,26,18:14:16T21:12:17
10001,23.3434,23.232,34,23,20,18:14:54T21:12:17
10001,23.3434,23.232,34,23,22,18:15:32T21:12:17
10001,23.3434,23.232,34,24,23,18:16:10T21:12:17
10001,23.3434,23.232,34,24,23,18:16:48T21:12:17
10001,23.3434,23.232,34,24,23,18:17:26T21:12:17
10001,23.3434,23.232,34,22,22,18:18:4T21:12:17
10001,23.3434,23.232,34,21,20,18:18:42T21:12:17
10001,23.3434,23.232,34,24,22,18:19:19T21:12:17
10001,23.3434,23.232,34,29,27,18:20:33T21:12:17
10001,23.3434,23.232,34,22,21,18:21:11T21:12:17
10001,23.3434,23.232,34,20,19,18:21:48T21:12:17
10001,23.3434,23.232,34,22,21,18:22:26T21:12:17
10001,23.3434,23.232,34,22,22,18:23:4T21:12:17
10001,23.3434,23.232,34,23,22,18:23:42T21:12:17
10001,23.3434,23.232,34,25,24,18:24:20T21:12:17
10001,23.3434,23.232,34,24,24,18:24:58T21:12:17
10001,23.3434,23.232,34,23,23,18:25:36T21:12:17
10001,23.3434,23.232,34,25,24,18:26:13T21:12:17
10001,23.3434,23.232,34,27,24,18:26:51T21:12:17
10001,23.3434,23.232,34,23,22,18:27:29T21:12:17
10001,23.3434,23.232,34,24,23,18:28:7T21:12:17
10001,23.3434,23.232,34,25,23,18:28:45T21:12:17
10001,23.3434,23.232,34,27,27,18:30:37T21:12:17
10001,23.3434,23.232,34,22,22,18:31:15T21:12:17
10001,23.3434,23.232,34,25,23,18:31:53T21:12:17
10001,23.3434,23.232,34,25,25,18:32:31T21:12:17
10001,23.3434,23.232,34,26,24,18:33:9T21:12:17
10001,23.3434,23.232,34,26,24,18:33:46T21:12:17
10001,23.3434,23.232,34,27,26,18:34:24T21:12:17
10001,23.3434,23.232,34,27,25,18:35:2T21:12:17
10001,23.3434,23.232,34,26,25,18:35:40T21:12:17
10001,23.3434,23.232,34,29,27,18:55:0T21:12:17
10001,23.3434,23.232,34,27,26,18:55:38T21:12:17
10001,23.3434,23.232,34,24,24,18:56:16T21:12:17
10001,23.3434,23.232,34,25,24,18:56:54T21:12:17
10001,23.3434,23.232,34,23,23,18:57:31T21:12:17
10001,23.3434,23.232,34,24,22,18:58:9T21:12:17
10001,23.3434,23.232,34,25,23,18:58:47T21:12:17
10001,23.3434,23.232,34,25,24,18:59:25T21:12:17
10001,23.3434,23.232,34,25,24,19:0:3T21:12:17
10001,23.3434,23.232,34,25,24,19:0:41T21:12:17
10001,23.3434,23.232,34,23,22,19:1:19T21:12:17
10001,23.3434,23.232,34,24,21,19:1:57T21:12:17
10001,23.3434,23.232,34,23,21,19:2:35T21:12:17
10001,23.3434,23.232,34,21,20,19:3:12T21:12:17
10001,23.3434,23.232,34,26,22,19:3:50T21:12:17
10001,23.3434,23.232,34,27,23,19:4:28T21:12:17
10001,23.3434,23.232,34,27,24,19:5:6T21:12:17
10001,23.3434,23.232,34,24,22,19:5:44T21:12:17
10001,23.3434,23.232,34,21,20,19:6:22T21:12:17
10001,23.3434,23.232,34,25,22,19:6:59T21:12:17
10001,23.3434,23.232,34,23,22,19:7:37T21:12:17
10001,23.3434,23.232,34,22,21,19:8:15T21:12:17
10001,23.3434,23.232,34,24,22,19:8:53T21:12:17
10001,23.3434,23.232,34,25,23,19:9:31T21:12:17
10001,23.3434,23.232,34,23,22,19:10:8T21:12:17
10001,23.3434,23.232,34,20,20,19:10:46T21:12:17
10001,23.3434,23.232,34,23,22,19:11:24T21:12:17
10001,23.3434,23.232,34,24,22,19:12:2T21:12:17
10001,23.3434,23.232,34,23,22,19:12:39T21:12:17
10001,23.3434,23.232,34,22,20,19:13:17T21:12:17
10001,23.3434,23.232,34,25,21,19:13:55T21:12:17
10001,23.3434,23.232,34,24,21,19:14:33T21:12:17
10001,23.3434,23.232,34,21,20,19:15:11T21:12:17
10001,23.3434,23.232,34,20,20,19:15:49T21:12:17
10001,23.3434,23.232,34,21,20,19:16:27T21:12:17
10001,23.3434,23.232,34,23,22,19:17:4T21:12:17
10001,23.3434,23.232,34,24,23,19:17:43T21:12:17
10001,23.3434,23.232,34,25,23,19:18:20T21:12:17
10001,23.3434,23.232,34,26,25,19:18:58T21:12:17
10001,23.3434,23.232,34,23,22,19:19:36T21:12:17
10001,23.3434,23.232,34,25,23,19:20:13T21:12:17
10001,23.3434,23.232,34,22,22,19:20:51T21:12:17
10001,23.3434,23.232,34,23,21,19:21:29T21:12:17
10001,23.3434,23.232,34,26,26,19:22:55T21:12:17
10001,23.3434,23.232,34,23,22,19:23:33T21:12:17
10001,23.3434,23.232,34,26,25,19:24:11T21:12:17
10001,23.3434,23.232,34,28,24,19:24:49T21:12:17
10001,23.3434,23.232,34,27,23,19:25:27T21:12:17
10001,23.3434,23.232,34,29,28,19:42:15T21:12:17
10001,23.3434,23.232,34,29,28,19:42:45T21:12:17
10001,23.3434,23.232,34,26,23,19:43:24T21:12:17
10001,23.3434,23.232,34,32,26,19:44:2T21:12:17
10001,23.3434,23.232,34,24,22,19:44:40T21:12:17
10001,23.3434,23.232,34,24,24,19:45:18T21:12:17
10001,23.3434,23.232,34,25,25,19:45:55T21:12:17
10001,23.3434,23.232,34,23,23,19:46:33T21:12:17
10001,23.3434,23.232,34,25,22,19:47:11T21:12:17
10001,23.3434,23.232,34,25,22,19:47:49T21:12:17
10001,23.3434,23.232,34,25,24,19:48:27T21:12:17
10001,23.3434,23.232,34,25,25,19:49:5T21:12:17
10001,23.3434,23.232,34,25,24,19:49:42T21:12:17
10001,23.3434,23.232,34,26,22,19:50:20T21:12:17
10001,23.3434,23.232,34,27,24,19:50:58T21:12:17
10001,23.3434,23.232,34,25,24,19:51:35T21:12:17
10001,23.3434,23.232,34,34,34,12:31:38T22:12:17
10001,23.3434,23.232,34,27,26,12:33:16T22:12:17
10001,23.3434,23.232,34,75,68,14:12:37T27:12:17
10001,23.3434,23.232,34,60,57,14:13:18T27:12:17
10001,23.3434,23.232,34,57,54,14:13:57T27:12:17
10001,23.3434,23.232,34,57,52,14:14:35T27:12:17
10001,23.3434,23.232,34,52,48,14:15:13T27:12:17
10001,23.3434,23.232,34,48,44,14:15:51T27:12:17
10001,23.3434,23.232,34,53,48,14:16:33T27:12:17
10001,23.3434,23.232,34,54,52,14:17:17T27:12:17
10001,23.3434,23.232,34,60,56,14:18:0T27:12:17
10001,23.3434,23.232,34,59,57,14:18:47T27:12:17
10001,23.3434,23.232,34,57,54,14:19:34T27:12:17
10001,23.3434,23.232,34,58,52,14:20:14T27:12:17
10001,23.3434,23.232,34,56,50,14:20:53T27:12:17
10001,23.3434,23.232,34,64,53,14:22:4T27:12:17
10001,23.3434,23.232,34,58,51,14:22:42T27:12:17
10001,23.3434,23.232,34,59,54,14:23:21T27:12:17
10001,23.3434,23.232,34,60,55,14:23:58T27:12:17
10001,23.3434,23.232,34,55,51,14:24:36T27:12:17
10001,23.3434,23.232,34,55,51,14:25:15T27:12:17
10001,23.3434,23.232,34,55,52,14:25:53T27:12:17
10001,23.3434,23.232,34,55,52,14:26:45T27:12:17
10001,23.3434,23.232,34,56,53,14:27:24T27:12:17
10001,23.3434,23.232,34,54,51,14:29:28T27:12:17
10001,23.3434,23.232,34,55,50,14:30:6T27:12:17
10001,23.3434,23.232,34,54,50,14:30:43T27:12:17
10001,23.3434,23.232,34,54,51,14:31:22T27:12:17
10001,23.3434,23.232,34,59,52,14:32:0T27:12:17
10001,23.3434,23.232,34,60,54,14:32:38T27:12:17
10001,23.3434,23.232,34,54,52,14:33:16T27:12:17
